,Content ID,Reaction Type,Content Type,Category,Sentiment,Score,Datetime,
20316,09f2e925-5086-42ad-8160-e763396a36ca,want,audio,dogs,positive,70,3/20/2021,8:19:00 AM
20317,09f2e925-5086-42ad-8160-e763396a36ca,worried,audio,dogs,negative,12,10/14/2020,10:50:00 PM
20318,09f2e925-5086-42ad-8160-e763396a36ca,worried,audio,dogs,negative,12,12/28/2020,5:09:00 AM
20319,09f2e925-5086-42ad-8160-e763396a36ca,indifferent,audio,dogs,neutral,20,9/6/2020,9:19:00 AM
20320,09f2e925-5086-42ad-8160-e763396a36ca,scared,audio,dogs,negative,15,3/5/2021,9:58:00 AM
20321,09f2e925-5086-42ad-8160-e763396a36ca,disgust,audio,dogs,negative,0,11/27/2020,7:46:00 AM
20322,09f2e925-5086-42ad-8160-e763396a36ca,love,audio,dogs,positive,65,12/24/2020,11:15:00 AM
20323,09f2e925-5086-42ad-8160-e763396a36ca,dislike,audio,dogs,negative,10,7/11/2020,10:33:00 AM
20324,09f2e925-5086-42ad-8160-e763396a36ca,super love,audio,dogs,positive,75,8/18/2020,12:56:00 AM
20325,09f2e925-5086-42ad-8160-e763396a36ca,cherish,audio,dogs,positive,70,2/6/2021,4:44:00 AM
20326,09f2e925-5086-42ad-8160-e763396a36ca,intrigued,audio,dogs,positive,45,5/23/2021,2:24:00 AM
20327,09f2e925-5086-42ad-8160-e763396a36ca,adore,audio,dogs,positive,72,9/7/2020,11:06:00 AM
20328,09f2e925-5086-42ad-8160-e763396a36ca,hate,audio,dogs,negative,5,12/9/2020,8:47:00 AM
20329,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,video,healthy eating,negative,5,12/27/2020,12:34:00 AM
20330,6cbac852-fec6-49e2-95db-d62edeb477d0,want,video,healthy eating,positive,70,10/16/2020,9:57:00 PM
20331,6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,video,healthy eating,neutral,35,5/10/2021,7:48:00 AM
20332,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,video,healthy eating,positive,72,8/30/2020,6:38:00 AM
20333,6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,video,healthy eating,neutral,20,12/9/2020,3:45:00 AM
20334,6cbac852-fec6-49e2-95db-d62edeb477d0,interested,video,healthy eating,positive,30,5/1/2021,9:25:00 AM
20335,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,video,healthy eating,negative,10,12/17/2020,9:33:00 AM
20336,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,video,healthy eating,negative,12,1/30/2021,8:37:00 PM
20337,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,video,healthy eating,positive,60,1/5/2021,4:19:00 AM
20338,6cbac852-fec6-49e2-95db-d62edeb477d0,heart,video,healthy eating,positive,60,11/4/2020,1:24:00 AM
20339,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,video,healthy eating,negative,10,3/2/2021,8:36:00 AM
20340,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,video,healthy eating,positive,72,2/25/2021,8:05:00 PM
20341,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,video,healthy eating,negative,10,10/30/2020,4:26:00 PM
20342,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,video,healthy eating,positive,72,4/5/2021,3:04:00 AM
20343,6cbac852-fec6-49e2-95db-d62edeb477d0,want,video,healthy eating,positive,70,2/21/2021,2:45:00 PM
20344,6cbac852-fec6-49e2-95db-d62edeb477d0,cherish,video,healthy eating,positive,70,3/8/2021,6:22:00 AM
20345,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,video,healthy eating,positive,72,12/30/2020,11:17:00 PM
20346,6cbac852-fec6-49e2-95db-d62edeb477d0,scared,video,healthy eating,negative,15,11/4/2020,12:43:00 PM
20347,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,video,healthy eating,negative,5,6/18/2020,9:09:00 PM
20348,6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,video,healthy eating,neutral,20,4/24/2021,5:30:00 PM
20349,6cbac852-fec6-49e2-95db-d62edeb477d0,indifferent,video,healthy eating,neutral,20,7/18/2020,1:12:00 PM
20350,6cbac852-fec6-49e2-95db-d62edeb477d0,like,video,healthy eating,positive,50,5/15/2021,7:56:00 AM
20351,6cbac852-fec6-49e2-95db-d62edeb477d0,adore,video,healthy eating,positive,72,1/14/2021,8:29:00 PM
20352,6cbac852-fec6-49e2-95db-d62edeb477d0,like,video,healthy eating,positive,50,8/1/2020,3:06:00 AM
20353,6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,video,healthy eating,neutral,35,9/28/2020,1:21:00 PM
20354,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,video,healthy eating,positive,75,5/26/2021,8:05:00 PM
20355,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,video,healthy eating,negative,5,12/2/2020,10:52:00 AM
20356,6cbac852-fec6-49e2-95db-d62edeb477d0,scared,video,healthy eating,negative,15,4/3/2021,6:42:00 AM
20357,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,video,healthy eating,positive,75,12/29/2020,1:23:00 PM
20358,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,video,healthy eating,negative,12,7/31/2020,4:19:00 AM
20359,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,video,healthy eating,positive,75,2/18/2021,9:05:00 AM
20360,6cbac852-fec6-49e2-95db-d62edeb477d0,love,video,healthy eating,positive,65,5/21/2021,7:12:00 PM
20361,6cbac852-fec6-49e2-95db-d62edeb477d0,peeking,video,healthy eating,neutral,35,10/15/2020,9:20:00 PM
20362,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,video,healthy eating,negative,10,7/2/2020,10:38:00 AM
20363,6cbac852-fec6-49e2-95db-d62edeb477d0,dislike,video,healthy eating,negative,10,5/7/2021,7:22:00 AM
20364,6cbac852-fec6-49e2-95db-d62edeb477d0,disgust,video,healthy eating,negative,0,1/2/2021,1:52:00 AM
20365,6cbac852-fec6-49e2-95db-d62edeb477d0,super love,video,healthy eating,positive,75,10/8/2020,10:59:00 AM
20366,6cbac852-fec6-49e2-95db-d62edeb477d0,worried,video,healthy eating,negative,12,2/26/2021,5:06:00 AM
20367,6cbac852-fec6-49e2-95db-d62edeb477d0,hate,video,healthy eating,negative,5,8/4/2020,1:58:00 AM
20368,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,GIF,technology,negative,15,3/21/2021,4:56:00 PM
20369,445a06c1-3dea-4129-90eb-2384c0534eb6,cherish,GIF,technology,positive,70,7/2/2020,5:10:00 AM
20370,445a06c1-3dea-4129-90eb-2384c0534eb6,super love,GIF,technology,positive,75,1/17/2021,10:07:00 AM
20371,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,GIF,technology,negative,15,1/16/2021,4:06:00 PM
20372,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,GIF,technology,neutral,35,5/22/2021,9:26:00 AM
20373,445a06c1-3dea-4129-90eb-2384c0534eb6,worried,GIF,technology,negative,12,5/25/2021,11:30:00 AM
20374,445a06c1-3dea-4129-90eb-2384c0534eb6,want,GIF,technology,positive,70,8/31/2020,1:14:00 AM
20375,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,GIF,technology,neutral,35,2/7/2021,3:07:00 AM
20376,445a06c1-3dea-4129-90eb-2384c0534eb6,disgust,GIF,technology,negative,0,1/27/2021,6:35:00 AM
20377,445a06c1-3dea-4129-90eb-2384c0534eb6,like,GIF,technology,positive,50,9/6/2020,3:29:00 AM
20378,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,GIF,technology,negative,15,5/6/2021,8:04:00 AM
20379,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,GIF,technology,positive,30,12/18/2020,11:29:00 AM
20380,445a06c1-3dea-4129-90eb-2384c0534eb6,intrigued,GIF,technology,positive,45,3/12/2021,6:04:00 AM
20381,445a06c1-3dea-4129-90eb-2384c0534eb6,like,GIF,technology,positive,50,1/15/2021,9:06:00 AM
20382,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,GIF,technology,negative,5,3/8/2021,3:56:00 AM
20383,445a06c1-3dea-4129-90eb-2384c0534eb6,disgust,GIF,technology,negative,0,12/9/2020,7:42:00 AM
20384,445a06c1-3dea-4129-90eb-2384c0534eb6,adore,GIF,technology,positive,72,8/4/2020,1:38:00 AM
20385,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,GIF,technology,positive,30,8/11/2020,7:30:00 AM
20386,445a06c1-3dea-4129-90eb-2384c0534eb6,like,GIF,technology,positive,50,11/25/2020,4:00:00 AM
20387,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,GIF,technology,positive,30,4/3/2021,5:29:00 AM
20388,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,GIF,technology,neutral,35,4/7/2021,3:18:00 AM
20389,445a06c1-3dea-4129-90eb-2384c0534eb6,worried,GIF,technology,negative,12,4/17/2021,11:46:00 AM
20390,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,GIF,technology,negative,5,5/6/2021,5:21:00 AM
20391,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,GIF,technology,positive,30,3/23/2021,3:57:00 PM
20392,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,GIF,technology,negative,5,1/2/2021,9:04:00 AM
20393,445a06c1-3dea-4129-90eb-2384c0534eb6,like,GIF,technology,positive,50,12/26/2020,12:23:00 PM
20394,445a06c1-3dea-4129-90eb-2384c0534eb6,cherish,GIF,technology,positive,70,1/19/2021,6:55:00 AM
20395,445a06c1-3dea-4129-90eb-2384c0534eb6,interested,GIF,technology,positive,30,6/5/2021,6:21:00 AM
20396,445a06c1-3dea-4129-90eb-2384c0534eb6,scared,GIF,technology,negative,15,11/25/2020,9:44:00 AM
20397,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,GIF,technology,negative,10,10/25/2020,3:13:00 PM
20398,445a06c1-3dea-4129-90eb-2384c0534eb6,worried,GIF,technology,negative,12,9/15/2020,6:43:00 PM
20399,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,GIF,technology,negative,5,6/27/2020,1:36:00 AM
20400,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,GIF,technology,negative,10,12/23/2020,4:36:00 AM
20401,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,GIF,technology,negative,10,8/3/2020,2:20:00 AM
20402,445a06c1-3dea-4129-90eb-2384c0534eb6,hate,GIF,technology,negative,5,5/17/2021,1:44:00 PM
20403,445a06c1-3dea-4129-90eb-2384c0534eb6,peeking,GIF,technology,neutral,35,4/6/2021,10:36:00 AM
20404,445a06c1-3dea-4129-90eb-2384c0534eb6,love,GIF,technology,positive,65,12/4/2020,9:50:00 AM
20405,445a06c1-3dea-4129-90eb-2384c0534eb6,heart,GIF,technology,positive,60,1/21/2021,2:05:00 AM
20406,445a06c1-3dea-4129-90eb-2384c0534eb6,dislike,GIF,technology,negative,10,1/17/2021,6:28:00 AM
20407,445a06c1-3dea-4129-90eb-2384c0534eb6,intrigued,GIF,technology,positive,45,10/31/2020,9:40:00 PM
20408,445a06c1-3dea-4129-90eb-2384c0534eb6,adore,GIF,technology,positive,72,4/8/2021,3:03:00 AM
20409,445a06c1-3dea-4129-90eb-2384c0534eb6,like,GIF,technology,positive,50,2/22/2021,6:07:00 AM
20410,445a06c1-3dea-4129-90eb-2384c0534eb6,want,GIF,technology,positive,70,10/12/2020,2:21:00 AM
20411,445a06c1-3dea-4129-90eb-2384c0534eb6,super love,GIF,technology,positive,75,9/26/2020,10:55:00 AM
20412,abf9ec3b-1d0f-4238-a8f8-137072dab287,dislike,GIF,veganism,negative,10,11/28/2020,8:55:00 PM
20413,abf9ec3b-1d0f-4238-a8f8-137072dab287,want,GIF,veganism,positive,70,2/24/2021,2:38:00 AM
20414,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,GIF,veganism,negative,5,11/19/2020,2:36:00 AM
20415,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,GIF,veganism,positive,60,2/17/2021,5:24:00 PM
20416,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,GIF,veganism,positive,60,6/22/2020,12:55:00 AM
20417,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,GIF,veganism,negative,5,6/11/2021,10:16:00 AM
20418,abf9ec3b-1d0f-4238-a8f8-137072dab287,cherish,GIF,veganism,positive,70,3/19/2021,7:12:00 PM
20419,abf9ec3b-1d0f-4238-a8f8-137072dab287,intrigued,GIF,veganism,positive,45,12/1/2020,10:22:00 AM
20420,abf9ec3b-1d0f-4238-a8f8-137072dab287,like,GIF,veganism,positive,50,8/5/2020,7:33:00 AM
20421,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,GIF,veganism,negative,15,9/4/2020,3:15:00 AM
20422,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,GIF,veganism,positive,65,10/18/2020,1:56:00 AM
20423,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,GIF,veganism,positive,30,5/25/2021,3:17:00 AM
20424,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,GIF,veganism,positive,60,5/29/2021,8:23:00 AM
20425,abf9ec3b-1d0f-4238-a8f8-137072dab287,want,GIF,veganism,positive,70,3/9/2021,10:02:00 AM
20426,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,GIF,veganism,negative,5,6/26/2020,5:41:00 AM
20427,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,GIF,veganism,positive,65,2/14/2021,1:38:00 PM
20428,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,GIF,veganism,positive,30,9/24/2020,3:55:00 PM
20429,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,GIF,veganism,positive,65,8/13/2020,10:51:00 PM
20430,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,GIF,veganism,negative,15,1/16/2021,10:20:00 AM
20431,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,GIF,veganism,neutral,20,7/9/2020,2:48:00 AM
20432,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,GIF,veganism,negative,15,4/1/2021,9:40:00 AM
20433,abf9ec3b-1d0f-4238-a8f8-137072dab287,like,GIF,veganism,positive,50,6/20/2020,7:51:00 PM
20434,abf9ec3b-1d0f-4238-a8f8-137072dab287,heart,GIF,veganism,positive,60,1/9/2021,1:43:00 AM
20435,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,GIF,veganism,negative,15,3/29/2021,11:38:00 PM
20436,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,GIF,veganism,positive,30,1/28/2021,11:07:00 AM
20437,abf9ec3b-1d0f-4238-a8f8-137072dab287,worried,GIF,veganism,negative,12,11/14/2020,10:50:00 AM
20438,abf9ec3b-1d0f-4238-a8f8-137072dab287,peeking,GIF,veganism,neutral,35,11/30/2020,8:28:00 AM
20439,abf9ec3b-1d0f-4238-a8f8-137072dab287,peeking,GIF,veganism,neutral,35,9/12/2020,2:35:00 AM
20440,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,GIF,veganism,neutral,20,2/20/2021,9:37:00 PM
20441,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,GIF,veganism,negative,15,9/1/2020,8:40:00 AM
20442,abf9ec3b-1d0f-4238-a8f8-137072dab287,disgust,GIF,veganism,negative,0,10/25/2020,8:20:00 AM
20443,abf9ec3b-1d0f-4238-a8f8-137072dab287,dislike,GIF,veganism,negative,10,7/28/2020,3:23:00 AM
20444,abf9ec3b-1d0f-4238-a8f8-137072dab287,worried,GIF,veganism,negative,12,8/24/2020,3:50:00 AM
20445,abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,GIF,veganism,negative,15,3/9/2021,9:23:00 AM
20446,abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,GIF,veganism,negative,5,6/18/2021,5:06:00 AM
20447,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,GIF,veganism,positive,30,5/31/2021,2:51:00 PM
20448,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,GIF,veganism,neutral,20,8/14/2020,9:38:00 AM
20449,abf9ec3b-1d0f-4238-a8f8-137072dab287,disgust,GIF,veganism,negative,0,6/22/2020,5:37:00 PM
20450,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,GIF,veganism,positive,65,3/24/2021,3:24:00 PM
20451,abf9ec3b-1d0f-4238-a8f8-137072dab287,want,GIF,veganism,positive,70,4/25/2021,9:14:00 PM
20452,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,GIF,veganism,positive,30,12/29/2020,11:14:00 PM
20453,abf9ec3b-1d0f-4238-a8f8-137072dab287,super love,GIF,veganism,positive,75,9/24/2020,11:18:00 AM
20454,abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,GIF,veganism,neutral,20,9/21/2020,5:22:00 PM
20455,abf9ec3b-1d0f-4238-a8f8-137072dab287,peeking,GIF,veganism,neutral,35,5/24/2021,12:55:00 PM
20456,abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,GIF,veganism,positive,30,7/15/2020,12:09:00 PM
20457,abf9ec3b-1d0f-4238-a8f8-137072dab287,love,GIF,veganism,positive,65,11/25/2020,6:53:00 PM
20458,60872f35-3eb4-4742-b3b0-48f15f11be66,love,video,travel,positive,65,8/13/2020,10:13:00 PM
20459,60872f35-3eb4-4742-b3b0-48f15f11be66,peeking,video,travel,neutral,35,12/28/2020,2:32:00 PM
20460,60872f35-3eb4-4742-b3b0-48f15f11be66,like,video,travel,positive,50,5/18/2021,8:57:00 PM
20461,60872f35-3eb4-4742-b3b0-48f15f11be66,scared,video,travel,negative,15,7/20/2020,2:26:00 PM
20462,60872f35-3eb4-4742-b3b0-48f15f11be66,heart,video,travel,positive,60,12/31/2020,2:44:00 PM
20463,60872f35-3eb4-4742-b3b0-48f15f11be66,want,video,travel,positive,70,2/19/2021,7:09:00 PM
20464,60872f35-3eb4-4742-b3b0-48f15f11be66,love,video,travel,positive,65,11/4/2020,6:59:00 AM
20465,60872f35-3eb4-4742-b3b0-48f15f11be66,scared,video,travel,negative,15,7/15/2020,2:12:00 AM
20466,60872f35-3eb4-4742-b3b0-48f15f11be66,love,video,travel,positive,65,4/1/2021,11:14:00 AM
20467,60872f35-3eb4-4742-b3b0-48f15f11be66,love,video,travel,positive,65,10/2/2020,3:55:00 AM
20468,60872f35-3eb4-4742-b3b0-48f15f11be66,cherish,video,travel,positive,70,4/9/2021,11:49:00 AM
20469,60872f35-3eb4-4742-b3b0-48f15f11be66,worried,video,travel,negative,12,5/20/2021,8:29:00 PM
20470,60872f35-3eb4-4742-b3b0-48f15f11be66,worried,video,travel,negative,12,6/20/2020,2:39:00 PM
20471,60872f35-3eb4-4742-b3b0-48f15f11be66,heart,video,travel,positive,60,11/30/2020,4:58:00 AM
20472,60872f35-3eb4-4742-b3b0-48f15f11be66,worried,video,travel,negative,12,5/20/2021,8:28:00 AM
20473,60872f35-3eb4-4742-b3b0-48f15f11be66,intrigued,video,travel,positive,45,2/7/2021,7:04:00 AM
20474,60872f35-3eb4-4742-b3b0-48f15f11be66,cherish,video,travel,positive,70,8/14/2020,2:30:00 PM
20475,60872f35-3eb4-4742-b3b0-48f15f11be66,intrigued,video,travel,positive,45,3/30/2021,7:32:00 AM
20476,60872f35-3eb4-4742-b3b0-48f15f11be66,indifferent,video,travel,neutral,20,3/21/2021,5:59:00 AM
20477,1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,audio,fitness,negative,10,1/16/2021,3:18:00 AM
20478,1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,fitness,neutral,20,4/30/2021,6:26:00 AM
20479,1b6f05f1-df9e-4ad4-989e-029baf20478f,worried,audio,fitness,negative,12,2/7/2021,1:35:00 AM
20480,1b6f05f1-df9e-4ad4-989e-029baf20478f,super love,audio,fitness,positive,75,7/12/2020,6:59:00 AM
20481,1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,audio,fitness,negative,10,8/27/2020,1:40:00 AM
20482,1b6f05f1-df9e-4ad4-989e-029baf20478f,love,audio,fitness,positive,65,11/12/2020,1:35:00 AM
20483,1b6f05f1-df9e-4ad4-989e-029baf20478f,cherish,audio,fitness,positive,70,8/13/2020,7:11:00 PM
20484,1b6f05f1-df9e-4ad4-989e-029baf20478f,like,audio,fitness,positive,50,12/23/2020,5:59:00 AM
20485,1b6f05f1-df9e-4ad4-989e-029baf20478f,hate,audio,fitness,negative,5,9/28/2020,5:54:00 AM
20486,1b6f05f1-df9e-4ad4-989e-029baf20478f,intrigued,audio,fitness,positive,45,7/23/2020,8:37:00 PM
20487,1b6f05f1-df9e-4ad4-989e-029baf20478f,like,audio,fitness,positive,50,3/3/2021,8:17:00 AM
20488,1b6f05f1-df9e-4ad4-989e-029baf20478f,disgust,audio,fitness,negative,0,4/28/2021,6:10:00 PM
20489,1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,audio,fitness,positive,60,9/29/2020,5:47:00 AM
20490,1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,fitness,neutral,20,12/19/2020,8:11:00 PM
20491,1b6f05f1-df9e-4ad4-989e-029baf20478f,cherish,audio,fitness,positive,70,4/6/2021,5:07:00 AM
20492,1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,audio,fitness,positive,60,9/28/2020,10:38:00 AM
20493,1b6f05f1-df9e-4ad4-989e-029baf20478f,interested,audio,fitness,positive,30,4/29/2021,11:16:00 AM
20494,1b6f05f1-df9e-4ad4-989e-029baf20478f,want,audio,fitness,positive,70,2/23/2021,2:30:00 AM
20495,1b6f05f1-df9e-4ad4-989e-029baf20478f,love,audio,fitness,positive,65,4/1/2021,4:02:00 AM
20496,1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,fitness,neutral,20,5/3/2021,8:01:00 AM
20497,1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,audio,fitness,positive,72,6/21/2020,5:46:00 PM
20498,1b6f05f1-df9e-4ad4-989e-029baf20478f,love,audio,fitness,positive,65,1/10/2021,1:17:00 AM
20499,1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,fitness,neutral,20,3/29/2021,5:12:00 AM
20500,1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,audio,fitness,positive,60,1/29/2021,6:19:00 PM
20501,1b6f05f1-df9e-4ad4-989e-029baf20478f,super love,audio,fitness,positive,75,2/12/2021,5:36:00 AM
20502,1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,audio,fitness,negative,10,1/3/2021,3:19:00 AM
20503,1b6f05f1-df9e-4ad4-989e-029baf20478f,hate,audio,fitness,negative,5,1/22/2021,7:57:00 AM
20504,1b6f05f1-df9e-4ad4-989e-029baf20478f,cherish,audio,fitness,positive,70,4/1/2021,7:29:00 AM
20505,1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,audio,fitness,positive,60,8/1/2020,4:56:00 AM
20506,1b6f05f1-df9e-4ad4-989e-029baf20478f,want,audio,fitness,positive,70,11/16/2020,2:19:00 PM
20507,1b6f05f1-df9e-4ad4-989e-029baf20478f,love,audio,fitness,positive,65,3/2/2021,3:33:00 AM
20508,1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,audio,fitness,positive,72,11/20/2020,4:52:00 AM
20509,1b6f05f1-df9e-4ad4-989e-029baf20478f,intrigued,audio,fitness,positive,45,10/25/2020,12:17:00 PM
20510,1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,fitness,neutral,20,5/6/2021,1:26:00 AM
20511,1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,audio,fitness,negative,10,11/5/2020,10:09:00 AM
20512,1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,audio,fitness,positive,72,10/19/2020,6:09:00 PM
20513,1b6f05f1-df9e-4ad4-989e-029baf20478f,worried,audio,fitness,negative,12,10/7/2020,11:02:00 AM
20514,1b6f05f1-df9e-4ad4-989e-029baf20478f,disgust,audio,fitness,negative,0,1/9/2021,6:32:00 AM
20515,1b6f05f1-df9e-4ad4-989e-029baf20478f,worried,audio,fitness,negative,12,2/2/2021,2:45:00 AM
20516,1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,fitness,neutral,20,12/1/2020,3:05:00 AM
20517,1b6f05f1-df9e-4ad4-989e-029baf20478f,interested,audio,fitness,positive,30,11/12/2020,3:04:00 AM
20518,1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,audio,fitness,positive,72,5/23/2021,4:59:00 PM
20519,1a5b511a-7199-4f05-988a-1f1d0380ca11,cherish,GIF,travel,positive,70,12/13/2020,3:00:00 PM
20520,1a5b511a-7199-4f05-988a-1f1d0380ca11,dislike,GIF,travel,negative,10,5/30/2021,6:34:00 AM
20521,1a5b511a-7199-4f05-988a-1f1d0380ca11,like,GIF,travel,positive,50,9/2/2020,6:10:00 AM
20522,1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,GIF,travel,negative,15,6/6/2021,5:42:00 AM
20523,1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,GIF,travel,positive,72,5/25/2021,3:05:00 AM
20524,1a5b511a-7199-4f05-988a-1f1d0380ca11,want,GIF,travel,positive,70,9/20/2020,8:56:00 AM
20525,1a5b511a-7199-4f05-988a-1f1d0380ca11,super love,GIF,travel,positive,75,3/21/2021,1:26:00 PM
20526,1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,GIF,travel,negative,15,8/13/2020,4:04:00 AM
20527,1a5b511a-7199-4f05-988a-1f1d0380ca11,want,GIF,travel,positive,70,5/6/2021,3:34:00 AM
20528,1a5b511a-7199-4f05-988a-1f1d0380ca11,indifferent,GIF,travel,neutral,20,7/23/2020,3:26:00 PM
20529,1a5b511a-7199-4f05-988a-1f1d0380ca11,interested,GIF,travel,positive,30,12/1/2020,6:10:00 AM
20530,1a5b511a-7199-4f05-988a-1f1d0380ca11,like,GIF,travel,positive,50,7/26/2020,5:01:00 PM
20531,1a5b511a-7199-4f05-988a-1f1d0380ca11,intrigued,GIF,travel,positive,45,1/27/2021,8:12:00 AM
20532,1a5b511a-7199-4f05-988a-1f1d0380ca11,indifferent,GIF,travel,neutral,20,2/8/2021,3:06:00 AM
20533,1a5b511a-7199-4f05-988a-1f1d0380ca11,want,GIF,travel,positive,70,10/24/2020,6:46:00 PM
20534,1a5b511a-7199-4f05-988a-1f1d0380ca11,super love,GIF,travel,positive,75,2/18/2021,10:16:00 AM
20535,1a5b511a-7199-4f05-988a-1f1d0380ca11,hate,GIF,travel,negative,5,4/23/2021,12:54:00 AM
20536,1a5b511a-7199-4f05-988a-1f1d0380ca11,dislike,GIF,travel,negative,10,2/26/2021,12:42:00 PM
20537,1a5b511a-7199-4f05-988a-1f1d0380ca11,heart,GIF,travel,positive,60,2/2/2021,4:18:00 AM
20538,1a5b511a-7199-4f05-988a-1f1d0380ca11,worried,GIF,travel,negative,12,7/5/2020,4:24:00 AM
20539,1a5b511a-7199-4f05-988a-1f1d0380ca11,peeking,GIF,travel,neutral,35,3/28/2021,3:58:00 AM
20540,1a5b511a-7199-4f05-988a-1f1d0380ca11,indifferent,GIF,travel,neutral,20,4/21/2021,10:09:00 PM
20541,1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,GIF,travel,negative,15,7/15/2020,12:18:00 AM
20542,1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,GIF,travel,positive,72,7/31/2020,4:31:00 PM
20543,1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,GIF,travel,positive,72,9/10/2020,9:22:00 AM
20544,1a5b511a-7199-4f05-988a-1f1d0380ca11,worried,GIF,travel,negative,12,7/10/2020,12:56:00 PM
